MSSubClass,SalePrice,Residential,LotFrontage,LotArea,Paved,RegularLotShape,LevelContour,AllUtilities,InsideStreet,SingleFam,Age,OverallQual,OverallCond,ExterQual,ExterCond,FinalBsmtQual,BsmtSF,HeatingQual,CentralAir,ElectricQC,TotalSF,Bathrooms,Bedrooms,KitchenQual,Functional,FireplaceQual,GarageScore,PorchArea,Pool,LuxuryItems,LuxuryValue
15,107500,1,70.0,7000,1,1,1,1,1,0,81,5,7,3,3,18.0,1117,3,1,4,1347,1.0,3,3,1,0,1.0,233.0,0,0,0
5,188000,1,57.0,8924,1,0,1,1,0,1,1,7,5,3,3,12.0,880,5,1,4,1724,2.5,3,4,1,0,12.0,275.0,0,0,0
0,111250,1,,12735,1,0,1,1,0,1,0,4,5,3,3,12.0,864,3,1,4,864,1.0,3,3,1,0,10.0,216.0,0,0,0
0,158000,1,,11553,1,0,1,1,1,1,0,5,5,3,3,12.0,1051,3,1,4,1159,1.5,3,3,1,2,10.0,466.0,0,0,0
0,272000,1,,11423,1,1,1,1,1,1,1,8,5,4,3,17.0,1581,5,1,4,1601,2.0,3,4,1,3,11.0,180.0,0,0,2000
0,315000,1,85.0,14601,1,1,1,1,1,1,0,9,5,5,3,18.0,1838,5,1,4,1838,2.0,2,5,1,4,12.0,338.0,0,0,0
5,248000,1,,11000,1,1,1,1,0,1,0,8,5,4,3,10.0,969,5,1,4,2285,2.5,4,4,1,3,12.0,56.0,0,0,0
0,213250,1,78.0,10140,1,1,1,1,1,1,1,7,5,4,3,17.0,1650,5,1,4,1680,2.0,3,4,0,3,12.0,151.0,0,0,0
11,133000,0,34.0,4058,1,1,1,1,1,0,0,7,5,3,3,18.0,723,5,1,4,767,1.0,1,3,1,0,12.0,160.0,0,0,0
5,179665,1,58.0,17104,1,0,1,1,1,1,0,7,5,4,3,18.0,654,5,1,4,1496,2.5,3,4,1,4,11.0,124.0,0,0,0
4,229000,1,,13837,1,0,1,1,0,1,0,7,5,4,4,17.0,1204,4,1,4,2183,2.5,4,4,1,0,10.0,0.0,0,0,0
4,210000,1,70.0,8737,1,0,0,1,1,1,27,6,7,3,3,12.0,1065,5,1,3,1635,1.5,3,3,1,4,10.0,182.0,0,0,0
9,129500,1,54.0,7244,1,1,1,1,1,1,0,5,7,3,4,16.0,768,5,1,4,768,1.0,2,3,1,0,10.0,104.0,0,0,0
0,125000,1,49.0,8235,1,0,0,1,1,1,40,5,7,3,4,12.0,825,3,1,4,825,1.0,2,3,1,0,11.0,190.0,0,0,0
5,263000,0,75.0,9375,1,1,1,1,1,1,1,7,5,4,3,10.0,912,5,1,4,2094,2.5,4,4,1,4,12.0,364.0,0,0,0
11,140000,1,53.0,4043,1,1,1,1,1,0,0,6,6,3,3,14.0,1069,3,1,4,1069,2.0,2,3,1,0,11.0,255.0,0,0,0
0,112500,1,50.0,6000,1,1,1,1,1,1,0,5,6,3,3,11.0,928,4,1,3,928,1.0,3,3,1,0,12.0,0.0,0,0,0
0,255500,1,87.0,11146,1,0,1,1,1,1,0,8,5,4,3,13.0,1709,5,1,4,1717,2.0,3,4,1,4,11.0,208.0,0,0,0
0,108000,1,67.0,8777,1,1,1,1,1,1,54,4,5,3,3,,0,5,1,4,1126,2.0,2,4,1,0,10.0,96.0,0,0,0
5,284000,1,85.0,10625,1,1,1,1,1,1,1,7,5,4,3,15.0,998,5,1,4,2046,2.5,3,4,1,4,11.0,382.0,0,0,0
3,113000,1,58.0,6380,1,1,1,1,1,1,28,5,6,3,3,8.0,993,3,1,3,1048,1.0,2,3,1,4,10.0,116.0,0,0,0
0,141000,1,69.0,14850,1,0,1,1,1,1,0,5,5,3,3,11.0,1092,3,1,3,1092,1.0,2,3,1,3,12.0,390.0,0,0,0
4,108000,0,60.0,11040,1,1,0,1,1,1,30,4,6,3,3,11.0,637,4,1,4,1336,1.5,3,3,1,0,10.0,167.0,0,0,0
5,175000,1,57.0,21872,1,0,0,1,0,1,1,7,5,3,3,18.0,729,5,1,4,1446,2.5,3,3,1,3,10.0,286.0,0,0,0
11,234000,1,,3196,1,1,1,1,1,0,1,7,5,4,3,13.0,1374,5,1,4,1557,2.0,2,4,1,3,12.0,163.0,0,0,0
0,121500,1,,11341,1,0,1,1,1,1,39,5,6,3,3,14.0,1392,3,1,4,1392,1.5,3,3,0,4,10.0,95.0,0,0,0
0,170000,1,77.0,10010,1,1,1,1,1,1,1,5,5,3,3,17.0,1389,4,1,4,1389,1.0,2,3,1,3,11.0,278.0,0,0,0
1,108000,1,63.0,13907,1,1,1,1,1,1,29,5,6,3,3,12.0,996,5,1,4,996,1.0,3,3,1,4,3.0,144.0,0,0,0
4,185000,1,66.0,21780,1,1,1,1,1,1,32,6,7,3,3,11.0,1163,5,1,4,1674,2.0,4,3,1,4,10.0,252.0,0,0,0
5,268000,1,,13346,1,0,1,1,0,1,8,7,5,4,3,15.0,1095,5,1,4,2295,2.5,4,4,1,3,11.0,40.0,0,0,0
6,128000,1,66.0,6858,1,1,0,1,0,1,35,6,4,3,3,10.0,806,3,0,2,1647,1.5,4,2,1,0,10.0,202.0,0,0,0
5,325000,1,77.0,11198,1,0,1,1,1,1,2,9,5,4,3,11.0,1122,5,1,4,2504,2.5,4,5,1,4,12.0,183.0,0,0,0
0,214000,1,70.0,10171,1,0,1,1,1,1,0,7,5,4,3,15.0,1517,5,1,4,1535,2.0,3,4,1,0,11.0,0.0,0,0,0
4,316600,1,79.0,12327,1,0,0,1,1,1,26,8,8,4,3,18.0,1496,5,1,4,2132,1.5,1,4,0,4,13.0,389.0,0,0,0
10,135960,1,,7032,1,0,1,1,0,0,0,5,5,3,3,18.0,943,3,1,4,943,1.0,2,3,1,3,10.0,42.0,0,0,0
10,142600,1,74.0,13101,1,0,1,1,1,0,0,5,5,3,3,10.0,1728,3,1,4,1728,2.0,6,3,1,0,10.0,0.0,0,0,0
0,120000,1,60.0,7332,1,1,1,1,1,1,0,6,6,3,3,12.0,864,5,1,4,864,1.0,2,4,1,0,10.0,168.0,0,0,0
5,224500,1,83.0,13159,1,0,0,1,0,1,0,7,5,3,3,13.0,846,4,1,4,1692,2.5,3,4,1,0,11.0,322.0,0,0,0
8,170000,1,76.0,9967,1,0,1,1,1,1,0,7,5,3,3,10.0,384,5,1,4,1430,2.5,3,3,1,3,11.0,100.0,0,0,0
8,139000,1,70.0,10500,1,1,1,1,0,1,34,5,7,3,3,15.0,372,3,1,4,1109,1.0,3,3,1,0,10.0,35.0,0,0,0
4,118500,1,80.0,8480,1,1,1,1,1,1,3,5,5,3,3,11.0,832,3,1,4,1216,1.0,2,3,1,0,10.0,260.0,0,0,0
4,145000,1,52.0,6292,1,1,1,1,1,1,22,7,7,3,3,9.0,861,4,1,4,1477,2.0,3,3,1,4,10.0,50.0,0,0,0
8,164500,1,96.0,11777,1,0,1,1,1,1,0,5,6,3,3,16.0,1164,5,1,4,1320,1.0,3,3,1,2,11.0,468.0,0,0,0
13,146000,0,34.0,3604,1,1,1,1,0,0,0,7,5,4,3,10.0,689,5,1,4,1392,2.0,2,4,1,0,10.0,102.0,0,0,0
4,131500,1,81.0,12150,1,1,1,1,1,1,0,5,5,3,3,9.0,1050,5,0,2,1795,2.0,4,3,1,0,9.0,0.0,0,0,0
0,181900,1,,14585,1,0,1,1,0,1,27,6,6,3,3,14.0,1144,5,1,4,1429,1.0,3,4,1,4,10.0,326.0,0,0,0
0,253293,1,98.0,12704,1,1,1,1,1,1,1,8,5,5,3,11.0,2042,5,1,4,2042,2.5,3,5,1,4,11.0,90.0,0,0,0
10,118500,1,81.0,11841,0,1,1,1,1,0,0,6,5,3,4,17.0,816,3,1,4,816,1.0,3,3,1,0,3.0,32.0,0,0,0
7,325000,1,75.0,13500,1,1,1,1,1,1,107,10,9,5,5,9.0,1237,4,1,4,2775,3.5,3,4,1,4,11.0,607.0,0,0,0
4,133000,1,51.0,6120,1,1,1,1,1,1,60,4,7,3,3,9.0,884,5,1,4,1573,1.0,3,4,1,0,10.0,174.0,0,0,0
0,369900,1,88.0,11443,1,1,1,1,1,1,1,8,5,4,3,19.0,1868,5,1,4,2028,2.0,2,4,1,4,11.0,392.0,0,0,0
1,130000,1,55.0,10267,1,1,1,1,1,1,82,6,7,3,4,17.0,816,5,1,4,838,1.0,2,2,1,0,10.0,112.0,0,0,0
9,137000,1,74.0,8740,1,0,1,1,1,1,0,5,6,3,3,15.0,840,3,1,4,860,1.0,2,3,1,0,10.0,0.0,0,0,0
0,143000,1,65.0,25095,1,0,0,1,1,1,35,5,8,3,3,17.0,1437,5,1,4,1473,1.0,1,5,1,4,10.0,108.0,0,0,0
2,79500,1,50.0,9100,1,1,1,1,1,1,30,5,6,3,3,9.0,742,3,1,3,779,1.0,2,3,1,0,9.0,0.0,0,0,600
5,185900,1,64.0,8320,1,1,1,1,1,1,0,7,5,4,3,15.0,770,5,1,4,1582,2.5,3,4,1,0,11.0,45.0,0,0,0
5,451950,1,97.0,13478,1,0,1,1,0,1,0,10,5,5,3,19.0,1722,5,1,4,2296,2.5,3,5,1,4,11.0,656.0,0,0,0
0,138000,1,60.0,6600,1,1,1,1,1,1,21,5,8,3,4,15.0,816,5,1,4,816,1.0,2,3,1,0,12.0,0.0,0,0,0
11,140000,1,,4435,1,1,1,1,1,0,0,6,5,4,3,17.0,848,5,1,4,848,1.0,1,4,1,0,12.0,140.0,0,0,0
0,110000,1,88.0,7990,1,0,1,1,1,1,0,5,6,3,3,10.0,924,3,1,4,924,1.0,3,3,1,0,10.0,0.0,0,0,0
0,319000,1,69.0,11302,1,0,1,1,1,1,1,8,5,4,3,18.0,1814,5,1,4,1826,2.0,3,4,1,3,12.0,375.0,0,0,0
6,114504,1,60.0,3600,1,1,1,1,1,1,83,6,7,3,3,9.0,684,5,0,3,1368,1.0,3,3,1,0,7.0,158.0,0,0,0
11,194201,1,53.0,3922,1,1,1,1,1,0,1,7,5,4,3,13.0,1258,5,1,4,1402,1.0,2,4,1,4,12.0,136.0,0,0,0
0,217500,1,80.0,12984,1,1,0,1,1,1,0,5,6,3,3,16.0,1430,5,1,4,1647,2.0,3,4,1,3,12.0,0.0,0,0,0
13,151000,1,24.0,1950,1,1,1,1,1,0,0,6,6,3,4,16.0,716,3,1,4,1556,2.5,3,3,1,3,12.0,161.0,0,0,0
5,275000,1,74.0,10927,1,1,1,1,1,1,0,8,5,4,3,17.0,1058,5,1,4,1904,2.5,3,5,1,4,12.0,239.0,0,0,0
4,141000,1,50.0,9000,1,1,0,1,1,1,13,6,6,3,4,9.0,780,3,1,4,1375,1.5,3,4,1,4,9.0,288.0,0,0,0
5,220000,1,80.0,10041,1,0,1,1,1,1,0,8,5,4,3,16.0,908,5,1,4,1915,2.5,3,4,1,3,12.0,270.0,0,0,0
13,151000,0,30.0,3182,1,1,1,1,1,0,1,7,5,4,3,10.0,600,5,1,4,1200,2.5,2,4,1,0,11.0,172.0,0,0,0
0,221000,1,88.0,12803,1,0,1,1,1,1,0,7,5,4,3,16.0,1494,5,1,4,1494,2.0,3,4,1,3,11.0,228.0,0,0,0
5,205000,1,85.0,13600,1,1,1,1,1,1,25,7,6,3,3,12.0,768,3,1,4,1986,2.5,3,3,1,2,10.0,231.0,0,0,0
0,152000,1,82.0,12464,1,0,0,1,0,1,0,5,5,3,4,15.0,1040,4,1,4,1040,1.0,3,4,1,0,10.0,168.0,0,0,0
0,225000,1,78.0,7800,1,1,0,1,1,1,54,5,8,3,4,15.0,896,5,1,4,2008,3.0,3,5,1,0,10.0,103.0,0,0,0
6,359100,1,78.0,12168,1,1,0,1,1,1,64,8,6,3,3,14.0,965,3,1,4,3194,2.5,4,3,1,4,10.0,0.0,0,0,0
0,118500,1,61.0,7943,1,1,1,1,1,1,0,4,5,3,2,12.0,1029,4,1,4,1029,1.0,3,3,1,0,10.0,103.0,0,0,0
5,313000,1,,11050,1,1,1,1,1,1,0,9,5,4,3,17.0,1440,5,1,4,2153,2.5,3,5,1,5,12.0,395.0,0,0,0
8,148000,1,,10395,1,0,1,1,0,1,0,6,6,3,3,16.0,1032,3,1,4,1032,2.0,3,3,1,3,10.0,0.0,0,0,500
5,261500,1,,11885,1,1,1,1,1,1,0,8,5,4,3,17.0,1299,5,1,4,1872,2.5,3,5,1,3,11.0,282.0,0,0,0
0,147000,1,70.0,8402,1,1,1,1,1,1,0,5,5,3,3,14.0,1120,5,1,4,1120,1.0,3,3,1,0,3.0,30.0,0,0,0
14,75500,1,21.0,1491,1,1,1,1,1,0,0,4,6,3,3,18.0,630,5,1,4,630,1.0,1,3,1,0,3.0,120.0,0,0,0
9,137500,1,80.0,8800,1,1,1,1,1,1,0,6,7,3,4,17.0,936,5,1,4,1054,1.0,3,4,1,0,11.0,120.0,0,0,0
5,183200,1,,7861,1,0,1,1,1,1,1,6,5,4,3,15.0,783,5,1,4,1509,2.5,3,4,1,4,12.0,175.0,0,0,0
3,105500,1,59.0,7227,1,1,0,1,0,1,0,6,6,3,3,9.0,832,4,1,4,832,1.0,2,4,1,0,10.0,0.0,0,0,0
0,314813,1,90.0,11694,1,1,1,1,1,1,0,9,5,5,3,18.0,1822,5,1,4,1828,2.0,3,4,1,4,10.0,368.0,0,0,0
5,305000,1,85.0,12244,1,1,1,1,1,1,0,8,5,4,3,18.0,1482,5,1,4,2262,2.5,4,4,1,4,12.0,168.0,0,0,0
1,67000,1,45.0,8248,1,1,1,1,1,1,36,3,3,3,3,12.0,864,3,0,2,864,1.0,2,3,1,0,1.0,100.0,0,0,0
5,240000,1,90.0,10800,1,1,1,1,1,1,23,6,7,3,3,15.0,1522,3,1,4,2614,2.5,4,3,1,3,11.0,281.0,0,0,0
0,135000,1,71.0,7064,1,1,1,1,1,1,0,5,6,3,3,12.0,980,3,1,4,980,1.0,3,3,1,0,10.0,192.0,0,0,0
13,168500,0,,2117,1,1,1,1,1,0,0,6,5,4,3,15.0,756,5,1,4,1512,2.5,2,4,1,3,10.0,32.0,0,0,0
5,165150,1,80.0,10400,1,1,1,1,1,1,0,6,5,3,3,11.0,732,4,1,4,1790,2.0,4,3,0,3,11.0,295.0,0,0,0
0,160000,1,87.0,10000,1,0,1,1,0,1,0,6,6,3,3,9.0,1116,3,1,4,1116,1.5,3,3,1,0,10.0,385.0,0,0,0
0,139900,1,,12342,1,0,1,1,1,1,18,5,5,3,3,9.0,978,3,1,4,1422,1.0,3,3,0,3,11.0,36.0,0,0,600
8,153000,1,80.0,9600,1,1,1,1,1,1,17,6,6,3,3,15.0,1156,5,1,4,1520,1.0,3,3,1,4,11.0,189.0,0,0,0
5,135000,1,70.0,11606,1,0,0,1,1,1,0,5,5,3,3,14.0,1040,3,1,4,2080,2.0,5,2,1,3,10.0,335.0,0,0,0
8,168500,1,82.0,9020,1,1,1,1,0,1,0,6,5,3,3,19.0,1248,3,1,4,1350,1.5,3,3,1,0,11.0,176.0,0,0,0
6,124000,1,50.0,9000,1,1,1,1,0,1,111,5,6,3,3,7.0,636,3,1,3,1750,1.0,3,5,1,0,5.0,293.0,0,0,0
11,209500,1,34.0,4590,1,1,1,1,1,0,0,8,5,4,3,17.0,1554,5,1,4,1554,2.0,2,4,1,4,11.0,229.0,0,0,0
0,82500,1,85.0,11900,1,1,1,1,1,1,0,7,5,3,4,13.0,1386,3,1,4,1411,2.0,3,3,1,3,12.0,192.0,0,0,0
0,139400,1,80.0,9250,1,1,1,1,0,1,51,5,7,3,3,13.0,1056,3,1,4,1056,1.0,3,3,1,0,10.0,390.0,0,0,0
10,144000,1,64.0,6979,1,1,1,1,1,0,0,6,5,3,3,14.0,1056,4,1,4,1056,0.0,0,3,1,0,10.0,320.0,0,0,600
15,200000,0,60.0,10896,1,1,0,1,1,0,81,6,7,2,3,9.0,1440,5,1,3,2880,2.0,8,2,1,0,1.0,110.0,0,0,0
1,60000,1,51.0,6120,1,1,1,1,1,1,14,2,3,2,2,8.0,264,2,0,3,800,1.0,1,2,0,1,1.0,0.0,0,0,0
15,93000,1,50.0,6000,1,1,1,1,1,0,0,5,4,3,3,9.0,811,3,1,3,1387,2.0,3,4,1,0,10.0,0.0,0,0,0
1,85000,1,67.0,8777,1,1,1,1,1,1,40,5,7,3,3,8.0,796,4,1,3,796,1.0,2,3,1,0,2.0,492.0,0,0,0
11,264561,1,53.0,3982,1,1,1,1,1,0,0,8,5,4,3,18.0,1520,5,1,4,1567,2.0,1,5,1,4,12.0,312.0,0,0,0
11,274000,1,62.0,12677,1,0,1,1,1,0,1,8,5,5,3,19.0,1518,5,1,4,1518,1.5,1,5,1,4,11.0,325.0,0,0,0
5,226000,0,,7050,1,1,1,1,1,1,0,7,5,4,3,15.0,1057,5,1,4,1929,2.5,3,4,1,3,12.0,235.0,0,0,0
8,345000,1,75.0,13860,1,1,1,1,1,1,23,8,7,4,3,18.0,1952,4,1,4,2704,2.5,4,5,1,3,12.0,380.0,0,0,0
5,152000,1,80.0,10793,1,1,1,1,1,1,0,5,5,3,3,14.0,780,5,1,4,1620,2.5,4,3,0,0,12.0,208.0,0,0,0
0,370878,0,85.0,9187,1,1,1,1,1,1,0,9,5,5,3,17.0,1766,5,1,4,1766,2.5,2,5,1,4,12.0,325.0,0,0,0
0,143250,1,,10530,1,0,1,1,0,1,0,6,5,3,3,14.0,981,3,1,4,981,1.5,3,3,1,0,10.0,352.0,0,0,0
0,98300,1,60.0,7200,1,1,1,1,1,1,0,5,5,3,3,,0,4,1,4,1048,1.0,3,3,0,0,10.0,27.0,0,0,0
0,155000,1,85.0,10452,1,0,1,1,1,1,0,6,5,3,3,12.0,1094,5,1,4,1094,1.0,3,3,1,4,11.0,287.0,0,0,0
5,155000,1,70.0,7700,1,1,1,1,1,1,0,6,5,3,3,9.0,756,3,1,4,1839,1.5,4,3,1,3,10.0,340.0,0,0,0
14,84500,1,21.0,1936,1,1,1,1,1,0,0,4,6,3,3,20.0,630,4,1,4,630,1.0,1,3,1,0,3.0,0.0,0,0,0
5,205950,0,65.0,8125,1,1,1,1,1,1,0,7,6,4,3,10.0,813,5,1,4,1665,2.5,3,4,1,0,11.0,0.0,0,0,0
6,108000,1,60.0,9084,1,1,1,1,1,1,10,4,5,3,3,10.0,755,3,1,4,1510,1.0,4,3,1,4,6.0,120.0,0,0,0
5,191000,1,70.0,8750,1,1,1,1,1,1,0,7,5,4,3,10.0,880,5,1,4,1716,2.5,2,4,1,3,11.0,120.0,0,0,0
4,135000,1,60.0,10320,1,1,1,1,1,1,89,6,7,3,3,9.0,756,5,1,4,1469,1.0,3,3,1,0,10.0,296.0,0,0,0
0,350000,1,91.0,10437,1,0,1,1,1,1,0,8,6,4,4,18.0,2109,5,1,4,2113,2.5,2,4,1,3,12.0,282.0,0,0,0
13,88000,1,21.0,1680,1,1,1,1,1,0,0,6,5,3,3,9.0,525,3,1,4,1092,1.5,3,3,1,0,10.0,0.0,0,0,0
0,145500,1,72.0,10007,1,0,1,1,1,1,47,5,7,4,3,13.0,1053,5,1,4,1053,1.5,3,4,1,0,11.0,0.0,0,0,0
6,149000,1,60.0,7200,1,1,0,1,1,1,69,7,6,3,2,10.0,776,3,1,4,1502,1.5,3,3,1,4,10.0,112.0,0,0,0
4,97500,1,78.0,17503,1,1,1,1,1,1,2,6,5,3,3,9.0,912,3,1,4,1458,1.0,3,3,1,4,10.0,192.0,0,0,0
0,167000,1,75.0,9937,1,1,1,1,0,1,35,5,7,3,4,12.0,1486,5,1,4,1486,1.0,3,3,1,0,12.0,0.0,0,0,0
5,197900,1,,12384,1,1,1,1,0,1,0,7,7,3,3,10.0,793,3,1,4,1935,2.5,3,3,1,3,11.0,365.0,0,0,0
5,402000,1,52.0,46589,1,0,1,1,0,1,11,8,7,4,3,18.0,1629,5,1,4,2448,2.5,4,4,1,3,11.0,593.0,0,0,0
0,110000,1,120.0,13560,1,1,1,1,0,1,0,6,3,3,3,7.0,1392,4,1,4,1392,1.0,2,3,0,3,11.0,240.0,0,0,0
9,137500,1,90.0,10012,1,1,1,1,1,1,0,4,5,3,3,17.0,1138,3,1,4,1181,2.0,3,3,1,0,11.0,180.0,0,0,0
0,423000,1,49.0,20896,1,0,1,1,0,1,1,8,5,4,3,17.0,2077,5,1,4,2097,1.5,1,5,1,5,12.0,459.0,0,0,0
5,230500,1,106.0,11194,1,0,1,1,0,1,0,8,5,4,3,10.0,1406,5,1,4,1936,2.5,3,4,1,3,11.0,312.0,0,0,0
5,129000,1,,18450,1,0,1,1,1,1,14,6,5,3,4,13.0,1021,3,1,4,2380,2.5,3,3,0,1,10.0,265.0,0,0,0
0,193500,1,65.0,8125,1,1,1,1,1,1,4,6,5,3,3,15.0,1408,5,1,4,1679,2.0,3,4,1,2,11.0,266.0,0,0,0
0,168000,1,,14175,1,1,0,1,0,1,31,5,6,3,3,11.0,1188,4,1,4,1437,1.5,3,3,0,3,10.0,304.0,0,0,0
1,137500,1,80.0,11600,1,1,1,1,1,1,28,4,5,3,3,8.0,700,5,1,4,1180,1.0,2,2,1,4,9.0,67.0,0,0,0
5,173500,1,64.0,8633,1,1,1,1,0,1,0,6,5,4,3,15.0,738,5,1,4,1476,2.5,3,4,1,0,12.0,135.0,0,0,0
6,103600,0,54.0,6629,1,1,1,1,1,1,25,6,6,3,4,12.0,672,3,0,4,1369,2.0,3,3,1,0,10.0,147.0,0,0,0
0,165000,1,,11250,1,0,1,1,1,1,0,6,6,4,3,14.0,1208,3,1,4,1208,1.5,3,3,1,3,11.0,240.0,0,0,0
0,257500,1,110.0,14442,1,1,1,1,1,1,47,6,7,3,3,14.0,1477,5,1,4,1839,2.0,3,4,1,3,12.0,287.0,0,0,0
0,140000,1,80.0,9200,1,1,1,1,1,1,0,6,6,3,3,11.0,1136,3,1,4,1136,1.0,3,3,1,4,11.0,426.0,0,0,0
13,148500,1,24.0,2289,1,1,1,1,1,0,0,6,6,3,3,13.0,855,3,1,4,1441,2.5,3,3,1,3,10.0,28.0,0,0,0
6,87000,1,60.0,9600,1,1,1,1,1,1,50,4,2,3,3,8.0,1095,2,0,4,1774,2.0,4,3,0,0,6.0,90.0,0,0,0
1,109500,1,52.0,9022,1,1,1,1,1,1,82,5,8,4,3,9.0,768,5,1,4,792,1.0,2,4,1,0,6.0,436.0,0,0,0
0,372500,1,80.0,11844,1,0,1,1,1,1,0,8,5,4,3,12.0,2046,5,1,4,2046,2.5,3,4,1,4,12.0,404.0,0,0,0
0,128500,1,,9945,1,0,1,1,1,1,0,5,5,3,3,11.0,988,3,1,4,988,1.0,3,3,1,0,10.0,0.0,0,0,0
11,143000,1,50.0,8012,1,1,1,1,1,0,0,6,5,3,3,16.0,923,3,1,4,923,2.0,2,3,1,3,11.0,80.0,0,0,0
4,159434,0,55.0,4500,1,0,0,1,1,1,68,5,5,3,3,11.0,793,5,1,4,1520,1.0,3,3,1,0,10.0,56.0,0,0,0
11,173000,1,,2887,1,1,0,1,1,1,1,6,5,3,3,16.0,1291,5,1,4,1291,1.0,2,4,1,4,10.0,307.0,0,0,0
0,285000,1,90.0,11248,1,0,1,1,0,1,0,9,5,4,3,17.0,1626,5,1,4,1668,2.0,3,4,1,3,12.0,302.0,0,0,0
5,221000,1,58.0,16770,1,0,1,1,0,1,0,7,5,4,3,10.0,1195,4,1,4,1839,2.5,4,3,1,0,12.0,81.0,0,0,0
13,207500,1,,5062,1,0,1,1,0,0,0,7,5,4,3,17.0,1190,4,1,4,2090,2.0,3,4,0,3,12.0,219.0,0,0,0
5,227875,0,84.0,10207,1,1,1,1,1,1,0,7,6,4,3,10.0,874,5,1,4,1761,3.0,3,4,1,0,12.0,249.0,0,0,0
13,148800,0,,5105,1,0,1,1,0,0,0,7,5,4,3,15.0,551,5,1,4,1102,2.5,2,4,1,0,10.0,60.0,0,0,0
0,392000,1,60.0,8089,1,1,0,1,1,1,0,8,6,4,3,17.0,1419,5,1,4,1419,2.0,2,4,1,4,11.0,140.0,0,0,0
11,194700,1,61.0,7577,1,0,1,1,0,0,1,6,5,4,3,16.0,1362,5,1,4,1362,2.0,2,4,1,4,11.0,220.0,0,0,0
11,141000,1,,4426,1,1,1,1,1,0,0,6,5,4,3,18.0,848,5,1,4,848,1.0,1,4,1,3,11.0,149.0,0,0,0
5,755000,1,104.0,21535,1,0,1,1,0,1,1,10,6,5,3,19.0,2444,5,1,4,4316,3.5,4,5,1,5,12.0,432.0,0,0,0
5,335000,1,42.0,26178,1,0,1,1,1,1,1,7,5,4,3,18.0,1210,5,1,4,2519,2.5,4,4,1,4,11.0,347.0,0,0,0
1,108480,1,60.0,5400,1,1,1,1,0,1,47,5,6,3,3,9.0,1073,5,1,4,1073,1.0,2,3,1,0,10.0,112.0,0,0,0
4,141500,1,51.0,6120,1,1,1,1,0,1,14,5,6,3,2,9.0,927,3,1,4,1539,1.5,3,3,1,0,10.0,112.0,0,0,0
0,176000,1,54.0,13811,1,0,1,1,1,1,0,6,6,3,3,17.0,1112,4,1,4,1137,2.0,2,4,1,3,10.0,125.0,0,0,0
1,89000,1,50.0,6000,1,1,1,1,1,1,29,5,7,3,3,10.0,616,4,1,4,616,1.0,2,3,1,0,10.0,129.0,0,0,0
0,123500,1,57.0,6420,1,0,1,1,1,1,0,5,7,3,3,18.0,980,2,1,3,1148,1.0,2,3,1,0,10.0,0.0,0,0,0
0,138500,1,65.0,8450,1,1,1,1,1,1,44,5,8,3,4,17.0,894,5,1,4,894,1.0,3,3,1,4,10.0,560.0,0,0,0
11,196000,0,59.0,4282,1,0,1,1,1,0,0,7,5,4,3,16.0,1391,5,1,4,1391,2.0,2,4,1,0,11.0,314.0,0,0,0
0,312500,1,85.0,14331,1,1,1,1,1,1,0,8,5,4,3,19.0,1800,5,1,4,1800,2.0,3,4,1,4,12.0,348.0,0,0,0
0,140000,1,80.0,9600,1,1,1,1,1,1,0,7,5,3,3,9.0,1164,3,1,4,1164,1.5,3,3,1,0,10.0,0.0,0,0,0
5,361919,1,82.0,12438,1,0,1,1,1,1,0,8,5,5,3,12.0,1234,5,1,4,2576,2.5,4,5,1,4,12.0,424.0,0,0,0
15,140000,1,76.0,7630,1,1,1,1,1,0,96,5,9,3,4,10.0,360,4,1,4,1812,2.0,4,4,1,1,8.0,384.0,0,0,0
0,213000,1,70.0,8400,1,1,1,1,1,1,1,7,5,4,3,17.0,1473,5,1,4,1484,2.0,3,4,1,0,11.0,179.0,0,0,0
15,55000,1,70.0,5600,1,1,1,1,1,0,20,4,5,2,2,,0,2,0,4,1092,2.0,3,2,0,0,1.0,0.0,0,0,3500
0,302000,1,,115149,1,0,0,1,0,1,31,7,5,3,3,18.0,1643,3,1,4,1824,2.0,2,4,1,3,10.0,428.0,0,0,0
11,254000,1,48.0,6240,1,1,1,1,1,0,0,8,5,4,3,15.0,1324,5,1,4,1324,2.0,2,4,1,4,12.0,230.0,0,0,0
5,179540,1,65.0,9018,1,0,1,1,1,1,0,7,5,4,3,12.0,728,5,1,4,1456,2.5,3,4,1,4,12.0,124.0,0,0,0
0,109900,1,,7162,1,0,1,1,1,1,0,5,7,3,3,9.0,876,3,1,4,904,1.0,3,3,1,0,10.0,0.0,0,0,0
1,52000,1,56.0,4130,1,0,1,1,1,1,68,3,6,4,3,9.0,270,4,1,4,729,1.0,2,3,0,0,1.0,0.0,0,0,0
4,102776,0,66.0,8712,1,1,0,1,1,1,50,4,7,3,3,10.0,859,4,1,4,1178,1.0,2,3,1,0,9.0,166.0,0,0,0
11,189000,1,40.0,4671,1,0,0,1,1,0,1,8,5,4,3,16.0,1228,4,1,4,1228,2.0,2,4,1,4,12.0,288.0,0,0,0
15,129000,1,60.0,9873,1,1,1,1,1,0,0,4,5,3,3,15.0,960,3,0,4,960,1.0,3,3,1,0,10.0,288.0,0,0,0
